Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
2000-07,10000.000000,2100000.000000,4101837.085202,1632522.701485,550877.471920,6285237.258607,0.006559,0.333333,0.333333,0.333333,0.652615,0.259739,0.087646,10000.000000,0.000000,10.000000
2000-08,10000.000000,2110000.000000,4143740.574175,1670916.776849,539411.339426,6354068.690450,0.009345,0.333333,0.333333,0.333333,0.652140,0.262968,0.084892,10000.000000,0.000000,10.000000
2000-09,10000.000000,2120000.000000,4102293.536561,1686129.245423,541814.430843,6330237.212828,-0.005316,0.333333,0.333333,0.333333,0.648047,0.266361,0.085591,10000.000000,0.000000,10.000000
2000-10,10000.000000,2130000.000000,3891543.904095,1705210.140662,537188.555465,6133942.600222,-0.032537,0.333333,0.333333,0.333333,0.634428,0.277996,0.087576,10000.000000,0.000000,10.000000
2000-11,10000.000000,2140000.000000,3864780.527645,1719272.293512,532513.292984,6116566.114142,-0.004456,0.333333,0.333333,0.333333,0.631855,0.281085,0.087061,10000.000000,0.000000,10.000000
2000-12,10000.000000,2150000.000000,3739683.514335,1794132.398381,545918.038926,6079733.951642,-0.007644,0.333333,0.333333,0.333333,0.615106,0.295100,0.089793,10000.000000,0.000000,10.000000
2001-01,10000.000000,2160000.000000,3760041.699363,1816364.611083,537089.944081,6113496.254527,0.003902,0.333333,0.333333,0.333333,0.615040,0.297107,0.087853,10000.000000,0.000000,10.000000
2001-02,10000.000000,2170000.000000,3682973.617985,1835935.441035,534304.408047,6053213.467068,-0.011478,0.333333,0.333333,0.333333,0.608433,0.303299,0.088268,10000.000000,0.000000,10.000000
2001-03,10000.000000,2180000.000000,3351588.328105,1877149.318057,539688.901630,5768426.547792,-0.048619,0.333333,0.333333,0.333333,0.581023,0.325418,0.093559,10000.000000,0.000000,10.000000
2001-04,10000.000000,2190000.000000,3369969.161644,1851972.965432,536827.138192,5758769.265267,-0.003402,0.333333,0.333333,0.333333,0.585189,0.321592,0.093219,10000.000000,0.000000,10.000000
2001-05,10000.000000,2200000.000000,3605356.956908,1827978.382926,565089.977334,5998425.317168,0.039810,0.333333,0.333333,0.333333,0.601051,0.304743,0.094206,10000.000000,0.000000,10.000000
2001-06,10000.000000,2210000.000000,3522485.374863,1854931.726086,564242.789082,5941659.890031,-0.011112,0.333333,0.333333,0.333333,0.592845,0.312191,0.094964,10000.000000,0.000000,10.000000
2001-07,10000.000000,2220000.000000,3432018.160451,1872130.368984,563370.906791,5867519.436226,-0.014137,0.333333,0.333333,0.333333,0.584918,0.319067,0.096015,10000.000000,0.000000,10.000000
